LPP_PRS_IDE;LPP_RED_LIB;LPP_VAL_DTF;LPP_MAX_AGE;LPP_PRS_TYP;LPP_MED_IND;LPP_ARB_CHA;LPP_ARB_SC1;LPP_ARB_SC2;LPP_ARB_SC3;LPP_ARB_SC4;LPP_ARB_SC5;LPP_ARB_SC6;LPP_ARB_SC7;LPP_ARB_SC8;LPP_ARB_SC9;LPP_ARB_BAS;LPP_PRO_COD
2397208;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX DANASOUND 173;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;172.000000;
2397272;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, INTERTON INTEGRA KD SEQ;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;258.000000;
2397355;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON DIGITALIS DSP 01;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;245.000000;
2397728;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE 134 S;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;205.000000;
2397970;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC I 103;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;273.000000;
2398120;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON TWIST 49 P;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;58.000000;
2398142;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY A 675 SEQUEL AV MMP;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;493.000000;
2398343;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC C 103 PP;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;265.000000;
2398685;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, NEWSON MINI PROFIL CLASSE D;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;290.000000;
2398739;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON MICRO FOCUS;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;410.000000;
2398981;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 204;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;451.000000;
2399130;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON ALPHA'P;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;239.000000;
2399503;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, RESOUND ED 3;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;193.000000;
2399851;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK INCA LIN;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;357.000000;
2399874;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE X 130 K;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;210.000000;
2400198;PROTHESE RESPIRATOIRE, SUPPORT ADHESIF, COLLIN, PRIM-AIR STRIP FIRM, LES 50;31JUL2018:00:00:00;0;A;N;2;4;5;2;2;0;0;0;0;0;8.000000;
2400904;PROTHESE RESPIRATOIRE, K7 US. UNIQ., COLLIN, ECH PRIM-AIR KAS II, 50;31JUL2018:00:00:00;0;A;N;2;4;5;2;1;0;0;0;0;0;13.000000;
2401217;PROTHESE RESPIRATOIRE, SUPPORT ADHESIF, COLLIN, PRIM-AIR STRIP SPECIAL, LES 50;31JUL2018:00:00:00;0;A;N;2;4;5;2;2;0;0;0;0;0;10.000000;
2401476;PROTHESE RESPIRATOIRE, K7 US. UNIQ., COLLIN, ECH PRIM-AIR KAS II, 20;31JUL2018:00:00:00;0;A;N;2;4;5;2;1;0;0;0;0;0;12.000000;
2401654;PROTHESE RESPIRATOIRE, CEREDAS, CYRANOSE, ECH, PIEGE A SECRETIONS;;0;A;N;2;4;5;1;0;0;0;0;0;0;21.000000;
2401714;PME SIL, PROTHESE MAMMAIRE EXTERNE SILICONE, MOD TECHNIQ, ADHERENTE, ANITA;;0;A;O;2;4;1;0;0;0;0;0;0;0;16.000000;
2402381;PROTHESE RESPIRATOIRE, KIT DEMARRAGE, ATOS, PROVOX.;;0;A;N;2;4;5;2;4;0;0;0;0;0;5.000000;
2402547;PROTHESE RESPIRATOIRE, SUPPORT ADHESIF, ATOS, REGULAR, PROVOX HME, LES 20.;;0;A;N;2;4;5;2;2;0;0;0;0;0;1.000000;
2402850;PROTHESE RESPIRATOIRE, K7 USAGE UNIQUE, COLLIN, FAHL HIGHFLOW, B/30.;;0;A;N;2;4;5;2;1;0;0;0;0;0;20.000000;
2403989;CANULE TRACHEALE PARLANTE A CLAPET, EN ACIER INOXYDABLE;;0;A;N;2;4;2;2;0;0;0;0;0;0;4.000000;
2404032;PROTHESE RESPIRATOIRE, KIT DE NETTOYAGE, VALVE AUTOMATIQUE, ATOS, PROVOX HME;01SEP2018:00:00:00;0;A;N;2;4;5;2;4;0;0;0;0;0;3.000000;
2363824;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON DUALINE 310;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;375.000000;
2364143;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON DIGIFOCUS II ITC;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;403.000000;
2365119;AIDE AUDITIVE, CLASSE I, GAUCHE, > 20 ANS;;0;A;N;2;3;7;0;0;0;0;0;0;0;2.000000;
2365131;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICO CSHT;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;320.000000;
2365183;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK AUDINET PPCH;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;311.000000;
2365289;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC I 102;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;272.000000;
2365361;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY CQL MC CP;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;498.000000;
2365668;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE OPERA CSP II-P;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;88.000000;
2366478;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS S 41 T;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;110.000000;
2366722;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON MULTIFOCUS COMPACT;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;391.000000;
2366739;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON ENERGY P;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;154.000000;
2366745;AUDIOPROTHESE, < 20 ANS OU CECITE, MINITONE, MINITONE DYNAMIC II PRO 10;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;286.000000;
2367199;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX Q 32;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;28.000000;
2367377;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, RESOUND IC 4;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;194.000000;
2367510;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE INVISA CSP II-P;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;90.000000;
2367549;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DX 700 CIC;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;65.000000;
2367561;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON RX 2 PRO;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;160.000000;
2367762;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON PICCOLO PAI;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;143.000000;
2368135;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON 221 DEQ II;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;222.000000;
2368313;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 8 DC;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;450.000000;
2368365;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, SONAR 8262;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;197.000000;
2368550;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 8 D;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;449.000000;
2368879;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, SONAR 8272;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;200.000000;
2368951;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON AGCID II;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;243.000000;
2369028;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS MUSIC ITE;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;473.000000;
2369070;AUDIOPROTHESE, < 20 ANS OU CECITE, ENTIFIC, BAHA BAHA CLASSIC 300;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;163.000000;
2369100;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY CQL CP;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;500.000000;
2369117;AIDE AUDITIVE, CLASSE II, GAUCHE, <= 20 ANS;;0;A;N;2;3;8;0;0;0;0;0;0;0;4.000000;
2369146;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, SONAR 8264;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;203.000000;
2369258;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE 515;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;220.000000;
2369471;AUDIOPROTHESE, APPAREIL DE CLASSE C, > OU = 20 ANS;31DEC2018:00:00:00;0;A;N;2;3;1;0;0;0;0;0;0;0;3.000000;
2369703;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS M 41;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;103.000000;
2369844;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS D 61-40;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;118.000000;
2370020;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE OPERA + DSA;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;85.000000;
2370190;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICONET 231 X;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;338.000000;
2370267;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE OPTIMA MAX;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;84.000000;
2370801;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX SENSO P 8 X;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;44.000000;
2370882;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS D 71;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;115.000000;
2370907;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX ES 8;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;15.000000;
2371189;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON REXTON RX 12;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;162.000000;
2371404;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, SONAR 8273;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;201.000000;
2372177;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX CIC+;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;40.000000;
2372183;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 564 P;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;453.000000;
2372786;PROTHESE OSTEO-INTEGREE, COCHLEAR, BAHA 5, PROCESSEUR.;;0;A;O;2;3;5;0;0;0;0;0;0;0;11.000000;
2372912;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, SONAR 8265;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;204.000000;
2372935;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON WDRC MULTIPRO;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;244.000000;
2373136;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS MUSIC POWER;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;470.000000;
2373656;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DX 925 MM II;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;66.000000;
2373981;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, NEWSON PROFIL A 2 K;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;292.000000;
2374472;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON SMILE 310 ITC;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;377.000000;
2374816;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO SONIC, SONIC INNOVATIONS 2 SE-I;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;277.000000;
2374874;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON HORIZON R 1;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;148.000000;
2374897;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX ES 9;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;16.000000;
2375365;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON IKON AGCI;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;426.000000;
2375490;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON US 80 PP;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;424.000000;
2375684;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK INCA K AMP;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;353.000000;
2375767;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON IKON LIN;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;433.000000;
3111875;IMPLANT ORL, MASTOIDIEN AVEC PILIER, POUR ADAPTATION D'UNE AUDIOPROTHESE;22OCT2012:00:00:00;0;A;N;3;1;5;2;0;0;0;0;0;0;12.000000;
3111881;HANCHE, TETE FEMORALE, ALLIAGE METALLIQUE, SMITH, OXINIUM, 22MM;;0;A;N;3;1;2;1;4;2;0;0;0;0;13.000000;
1399955;PANSEMENT ANATOMIQUE ABSORP IMPTE, ADH, 465 CM2, COLOPLAST, BIATAIN TALON, B/5.;;0;A;O;1;3;1;7;10;2;0;0;0;0;2.000000;
1413922;STIMULATEUR PHRENIQUE, INTRADIAPHRAG., SYNAPSE, NEURX DPS RA/4, PORTE-CONNECTEUR;;0;A;N;1;4;0;0;0;0;0;0;0;0;10.000000;
1423850;STIMULATEUR PHRENIQUE, INTRADIAPHRAG., SYNAPSE, NEURX DPS RA/4, PILE LITHIUM B/3;;0;A;N;1;4;0;0;0;0;0;0;0;0;11.000000;
1424647;STIMULATEUR PHRENIQUE, INTRATHORACIQUE, MEDWIN, ATROSTIM, BATTERIE 9 V;;0;A;N;1;4;0;0;0;0;0;0;0;0;4.000000;
1428970;STIMULATEUR PHRENIQUE, INTRATHORACIQUE, NEURORESP, ATROSTIM, CONTROLEUR;;0;A;N;1;4;0;0;0;0;0;0;0;0;5.000000;
1444236;STIMULATEUR PHRENIQUE, INTRATHORACIQUE, NEURORESP, ATROSTIM, MODULE PROGRAM.;;0;A;N;1;4;0;0;0;0;0;0;0;0;6.000000;
1445891;STIMULATEUR PHRENIQUE, INTRATHORACIQUE, NEURORESP, ATROSTIM, CHARGEUR BAT V12.;;0;A;N;1;4;0;0;0;0;0;0;0;0;7.000000;
1447499;STIMULATEUR PHRENIQUE, INTRADIAPHRAG., SYNAPSE, NEURX DPS RA/4, CABLE CONNEXION.;;0;A;N;1;4;0;0;0;0;0;0;0;0;9.000000;
1449860;STIMULATEUR PHRENIQUE, INTRATHORACIQUE, NEURORESP, ATROSTIM, CABLE D'ENERGIE.;;0;A;N;1;4;0;0;0;0;0;0;0;0;2.000000;
1451390;STIMULATEUR PHRENIQUE, INTRATHORACIQUE, MEDWIN, ATROSTIM, BATTERIE 12 V;;0;A;N;1;4;0;0;0;0;0;0;0;0;3.000000;
1453146;STIMULATEUR PHRENIQUE, INTRATHORACIQUE, NEURORESP, ATROSTIM, CHARGEUR BAT V9.;;0;A;N;1;4;0;0;0;0;0;0;0;0;8.000000;
1461950;STIMULATEUR PHRENIQUE, INTRATHORACIQUE, NEURORESP, ATROSTIM, ANTENNE D'ENERGIE.;;0;A;N;1;4;0;0;0;0;0;0;0;0;1.000000;
2101107;CHUP EN ABDUCTION, ENFANT, JAPI, JASOUPLE, BENGALE, LA PAIRE;;0;A;O;2;1;8;2;0;0;0;0;0;0;5.000000;
2102986;VETEMENT COMPRESSIF, SUPPLEMENT CHAUSSETTE HAUTE, PIED;;0;A;O;2;1;10;2;0;0;0;0;0;0;7.000000;
2103661;VETEMENT COMPRESSIF, SUPPLEMENT GILET SANS MANCHE, CONFECTION POITRINE FEMME;;0;A;O;2;1;10;2;0;0;0;0;0;0;4.000000;
2104525;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE CORRECTRICE, TOUS PLANS DE L'ESPACE;;0;A;O;2;1;7;0;0;0;0;0;0;0;6.000000;
2104637;COR. ORTHO., MAIN-POIGNET, ATTELLE, EXTENSION MP + POIGNET + POUCE ABDUCTION;;0;A;O;2;1;7;0;0;0;0;0;0;0;31.000000;
2105938;COLLIER CERVICAL POUR SOUTIEN MOYEN, REGLABLE EN HAUTEUR;;0;A;O;2;1;6;0;0;0;0;0;0;0;3.000000;
2106719;VETEMENT COMPRESSIF, SUPPLEMENT GILET SANS MANCHE, PATTE SOUS-CUISSE;;0;A;O;2;1;10;2;0;0;0;0;0;0;3.000000;
2107908;CHUP, ADULTE FINN COMFORT, MOD PROPHYLAXE 96100 - 96101 -96102- 96103, LA PAIRE;;0;A;O;2;1;8;2;0;0;0;0;0;0;14.000000;
2107972;CORRECTION ORTHOPEDIQUE, PIED, ORTHESE STABILISATRICE DE CHEVILLE, PLAN FRONTAL;;0;A;O;2;1;7;0;0;0;0;0;0;0;15.000000;
2108799;CHUP, ADULTE FINN COMFORT, MODELES PROPHYLAXE 96519- 96522, LA PAIRE;;0;A;O;2;1;8;2;0;0;0;0;0;0;16.000000;
2109238;CHUP, APCFL, DAX, MODELE 1-2-3, LA PAIRE.;;0;A;O;2;1;8;2;0;0;0;0;0;0;11.000000;
2109534;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE ARTICULEE SANS CHAUSSURES;;0;A;O;2;1;7;0;0;0;0;0;0;0;4.000000;
2112217;CHUP, APCFL, AIRE, MODELE 1-2, LA PAIRE.;;0;A;O;2;1;8;2;0;0;0;0;0;0;10.000000;
2112269;VETEMENT COMPRESSIF, GANT OUVERT OU FERME;;0;A;O;2;1;10;1;0;0;0;0;0;0;4.000000;
2113174;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE RIGIDE SANS CHAUSSURE;;0;A;O;2;1;7;0;0;0;0;0;0;0;3.000000;
2116741;COR. ORTHO., MAIN-POIGNET, ORTHESE DE POSITIONNEMENT, POIGNET-MAIN-DOIGT;;0;A;N;2;1;7;0;0;0;0;0;0;0;44.000000;
2117048;CHUP EN ABDUCTION A BORD INTERNE CONVEXE, ENFANT, MAYZAUD, LA PAIRE.;;0;A;O;2;1;8;2;0;0;0;0;0;0;7.000000;
2117500;COR. ORTHO., HANCHE, HARNAIS D'ABDUCTION, HANCHE DYSPLASIQUE, ENFANT;;0;A;O;2;1;7;0;0;0;0;0;0;0;21.000000;
2118823;COLLIER CERVICAL POUR SOUTIEN LEGER;;0;A;N;2;1;6;0;0;0;0;0;0;0;1.000000;
2120725;COR. ORTHO., HANCHE, COUSSIN D'ABDUCTION, MEMBRE INFERIEUR, ENFANT;;0;A;O;2;1;7;0;0;0;0;0;0;0;20.000000;
2120790;CORRECTION ORTHOPEDIQUE, PIED VALGUS OU VARUS, ATTELLE CORRECTRICE, L'UNITE;;0;A;O;2;1;7;0;0;0;0;0;0;0;8.000000;
2121831;CHUP, PODIABETES COURMAYEUR, NEUT, LA PAIRE;;0;A;O;2;1;8;2;0;0;0;0;0;0;1.000000;
2122121;ORTHESE PLANTAIRE, DU 28 AU 37;;0;A;O;2;1;2;0;0;0;0;0;0;0;2.000000;
2122138;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE RELEVEUR DE PIED DE SERIE;;0;A;O;2;1;7;0;0;0;0;0;0;0;14.000000;
2122316;CHUP EN ABDUCTION, ENFANT, JAPI, JASOUPLE, OLYMPIC, LA PAIRE;;0;A;O;2;1;8;2;0;0;0;0;0;0;3.000000;
2122658;VETEMENT COMPRESSIF, SUPPLEMENT GANT OUVERT OU FERME, SEPARATEUR INTERDIGITAL;;0;A;O;2;1;10;2;0;0;0;0;0;0;9.000000;
2122776;CORRECTION ORTHOPEDIQUE, MAIN, ATTELLE DIGITALE, FLEXION, SPIRALE;;0;A;O;2;1;7;0;0;0;0;0;0;0;26.000000;
2122983;CHUP NEUTRE, ENFANT, JAPI, JASOUPLE, BENGALE, LA PAIRE;;0;A;O;2;1;8;2;0;0;0;0;0;0;6.000000;
2123712;VETEMENT COMPRESSIF, SUPPLEMENT GILET SANS MANCHE, MANCHE LONGUE;;0;A;O;2;1;10;2;0;0;0;0;0;0;2.000000;
2124338;CORRECTION ORTHOPEDIQUE, GENOU, ATTELLE ET ORTHESE NON ARTICULEE;;0;A;O;2;1;7;0;0;0;0;0;0;0;17.000000;
2124657;CORRECTION ORTHOPEDIQUE, PIED, CHAUSSON MOULE, AVEC REMPLISSAGE, >OU= 35;;0;A;O;2;1;7;0;0;0;0;0;0;0;13.000000;
2126751;VETEMENT COMPRESSIF, SUPPLEMENT GILET SANS MANCHE, MANCHE COURTE;;0;A;O;2;1;10;2;0;0;0;0;0;0;1.000000;
2126805;CORRECTION ORTHOPEDIQUE, PIED, CHAUSSON MOULE, AVEC REMPLISSAGE, <OU= 34;;0;A;O;2;1;7;0;0;0;0;0;0;0;12.000000;
2328147;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS D 11-10;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;124.000000;
2328443;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DIAMANT 46 HPPC;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;46.000000;
2328590;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX L 8 E;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;24.000000;
2328710;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON HORIZON R 1 +;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;147.000000;
2329017;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, RESOUND BT 2 S;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;185.000000;
2329460;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON DIGIFOCUS II ITE;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;404.000000;
2329744;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS M 61 P;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;123.000000;
2329833;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, SONAR 8200 S;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;195.000000;
2329900;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY D9;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;492.000000;
2330173;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE COAN;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;217.000000;
2330180;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE 146 VASM;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;211.000000;
2330204;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK AUDINET PP CL;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;308.000000;
2330227;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON COMPACT DIGIFOCUS;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;383.000000;
2330256;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON 611 DEQ II PRO;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;225.000000;
2330351;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON 271 PP AGCI;22SEP2004:00:00:00;0;A;N;2;3;6;1;0;0;0;0;0;0;229.000000;
1391089;PANSEMENT ADHESIF, TEXTILE, COMPRESSE INTEG, > OU = 250 CM2 ET < 300 CM2, B/10;;0;A;O;1;3;1;7;12;0;0;0;0;0;12.000000;
1391758;BANDES DE CREPE EN LAINE, 3 M A L'ETIRAGE ET LARGEUR 10 CM;31JUL2017:00:00:00;0;A;O;1;3;1;3;4;0;0;0;0;0;3.000000;
1392108;BANDES DE CREPE EN LAINE, 3 M A L'ETIRAGE ET LARGEUR 5 CM;31DEC2017:00:00:00;0;A;O;1;3;1;3;4;0;0;0;0;0;1.000000;
1392114;PANSEMENT HYDROCELLULAIRE ABSORP MOY, ADHESIF, > OU = 100 CM2 ET < 120 CM2, B/16;01JAN2017:00:00:00;0;A;O;1;3;1;7;4;0;0;0;0;0;44.000000;
