BIO_PRS_IDE;BIO_INF_LIB;BIO_CRE_DAT;BIO_SUP_DAT;BIO_ARB_CHA;BIO_ARB_SC1;BIO_ARB_SC2;BIO_ARB_SC3;BIO_ARB_SC4;BIO_ARB_BAS;BIO_PHY_GRP;BIO_GRP_LIB;BIO_HIS_DTD;BIO_HIS_DTF;BIO_ENP_TOP;BIO_TUX_TOP;BIO_MAX_EXE;BIO_SPE_REG;BIO_MAX_REG;BIO_MED_REF;BIO_RES_TOP;BIO_BIO_INV;BIO_SNG_TOP;BIO_TAR_NAT;BIO_TAR_COF
1424;TOXOPLASMOSE CAS GENERAL : CULTURE CELLULAIRE;01JAN1996:00:00:00;01FEB2019:00:00:00;7;5;0;0;0;80.000000;23;TOXOPLASMOSE;01JAN1996:00:00:00;01FEB2019:00:00:00;;;1;;0;;;;1;B;300.00
1425;TOXOPLASMOSE CAS GENERAL :  INOCULATION SOURIS;01JAN1996:00:00:00;01FEB2019:00:00:00;7;5;0;0;0;81.000000;23;TOXOPLASMOSE;01JAN1996:00:00:00;01FEB2019:00:00:00;;;1;;0;;;;1;B;300.00
1426;TOXOPLASMOSE CAS GENERAL : CULTURE ET INOCULATION;01JAN1996:00:00:00;01FEB2019:00:00:00;7;5;0;0;0;82.000000;23;TOXOPLASMOSE;01JAN1996:00:00:00;01FEB2019:00:00:00;;;1;;0;;;;1;B;500.00
1427;TEST DE CONFIRMATION PAR IMMUNO-EMPREINTE. EN  PRESENCE DE RESULTATS EQUIVOQUES D'IGG   ANTI-TOXOPL;18JAN2019:00:00:00;;19;0;0;0;0;48.000000;23;TOXOPLASMOSE;01FEB2019:00:00:00;;;;1;;0;1;;1;1;B;180.00
1428;TEST DE CONFIRMATION PAR UNE AUTRE  TECHNIQUE.  EN  PRESENCE DE RESULTATS EQUIVOQUES OU  POSITIFS D';18JAN2019:00:00:00;;19;0;0;0;0;49.000000;23;TOXOPLASMOSE;01FEB2019:00:00:00;;;;1;;0;1;;1;;B;20.00
1430;TOXOPLASMOSE GROSSESSE : DEPISTAGE : SD INITIAL (2  ISOTYPES DIFFERENTS);01JAN1996:00:00:00;01FEB2019:00:00:00;7;5;0;0;0;83.000000;23;TOXOPLASMOSE;11FEB2011:00:00:00;01FEB2019:00:00:00;;;1;;0;;;;1;B;40.00
1431;TOXOPLASMOSE GROSSESSE : DEPISTAGE : CONTROLE DU SD  INITIAL SUR AUTRE PREL.;01JAN1996:00:00:00;01FEB2019:00:00:00;7;5;0;0;0;84.000000;23;TOXOPLASMOSE;11FEB2011:00:00:00;01FEB2019:00:00:00;;;1;;0;;;1;1;B;60.00
1432;TOXOPLASMOSE GROSSESSE : SUIVI : SD DE SURVEILLANCE  (2 ISOTYPES DIFFERENTS);01JAN1996:00:00:00;01FEB2019:00:00:00;7;5;0;0;0;85.000000;23;TOXOPLASMOSE;30MAR1997:00:00:00;01FEB2019:00:00:00;;;1;;0;;;;1;B;40.00
1433;TOXOPLASMOSE GROSSESSE : SUIVI : SD DE CONTROLE (2  SERUMS EN PARALLELE);01JAN1996:00:00:00;01FEB2019:00:00:00;7;5;0;0;0;86.000000;23;TOXOPLASMOSE;30MAR1997:00:00:00;01FEB2019:00:00:00;;;1;;0;;;1;1;B;60.00
1434;TOXOPLASMOSE GROSSESSE : CULTURE CELLULAIRE;01JAN1996:00:00:00;01FEB2019:00:00:00;7;5;0;0;0;87.000000;23;TOXOPLASMOSE;01JAN1996:00:00:00;01FEB2019:00:00:00;;;1;;0;;;;1;B;300.00
1435;TOXOPLASMOSE GROSSESSE : INOCULATION SOURIS;01JAN1996:00:00:00;01FEB2019:00:00:00;7;5;0;0;0;88.000000;23;TOXOPLASMOSE;01JAN1996:00:00:00;01FEB2019:00:00:00;;;1;;0;;;;1;B;300.00
1436;TOXOPLASMOSE GROSSESSE : CULTURE ET INOCULATION;01JAN1996:00:00:00;01FEB2019:00:00:00;7;5;0;0;0;89.000000;23;TOXOPLASMOSE;01JAN1996:00:00:00;01FEB2019:00:00:00;;;1;;0;;;;1;B;500.00
1437;TOXOPLASMOSE NOUVEAU-NE : SD DE SURVEILLANCE PAR  PLUS. TECHN.;01JAN1996:00:00:00;01FEB2019:00:00:00;7;5;0;0;0;90.000000;23;TOXOPLASMOSE;11FEB2011:00:00:00;01FEB2019:00:00:00;;;1;;0;;;;1;B;40.00
1438;CHEZ LA FEMME ENCEINTE TEST DE MESURE D'AVIDITE DES  IGG  ANTI-TOXOPLASMA POUR DATER L'INFECTION LOR;18JAN2019:00:00:00;;19;0;0;0;0;50.000000;23;TOXOPLASMOSE;01FEB2019:00:00:00;;;;1;;0;1;;1;1;B;120.00
1439;LORS D'UNE SUSPICION DE TOXOPLASMOSE  CONGENITALE  (NOUVEAU-NE, ENFANT DE MOINS  DE UN AN) OU EN CAS;18JAN2019:00:00:00;;19;0;0;0;0;51.000000;23;TOXOPLASMOSE;01FEB2019:00:00:00;;;;1;;0;1;;;1;B;320.00
1451;MAI NSO:F. RHUMATOIDES GROUPE 1 : IG ANIMALES (WAALER-ROSE..);01JAN1996:00:00:00;;7;3;0;0;0;1.000000;90;AUTRES (tous les autres codes);31JAN2012:00:00:00;;;;1;;0;1;;;1;B;35.00
1452;MAI NSO : F. RHUMATOIDES GROUPE 2 : IG HUMAINES (LATEX, ...);01JAN1996:00:00:00;;7;3;0;0;0;2.000000;90;AUTRES (tous les autres codes);31JAN2012:00:00:00;;;;1;;0;1;;;1;B;35.00
1453;MAI NSO : AUTOAC ANTINUCLEAIRES (AAN) PAR IF SUR CELLULES HEP 2;01JAN1996:00:00:00;;7;3;0;0;0;3.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;;1;B;40.00
1454;MAI NSO : AC ANTI-ADN NATIF PAR IFI SUR SANG;01JAN1996:00:00:00;;7;3;0;0;0;4.000000;90;AUTRES (tous les autres codes);27MAR1997:00:00:00;;;;1;;0;1;;1;1;B;40.00
1455;MAI NSO : AC ANTI-ADN NATIF PAR METH. MARQUEUR SUR SANG;01JAN1996:00:00:00;;7;3;0;0;0;6.000000;90;AUTRES (tous les autres codes);27MAR1997:00:00:00;;;;1;;0;1;;1;1;B;70.00
1456;MAI NSO :  AC ANTIANTIGENES NUCLEAIRES SOLUBLES : DEPISTAGE;01JAN1996:00:00:00;;7;3;0;0;0;8.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;2;;0;1;;1;1;B;40.00
1457;MAI NSO :  AC ANTIANTIGENES NUCLEAIRES SOLUBLES : TITRAGE;01JAN1996:00:00:00;;7;3;0;0;0;9.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;2;;0;;;1;1;B;70.00
1458;MAI NSO : AC ANTI-ADN DENATURE : TITRAGE;01JAN1996:00:00:00;;7;3;0;0;0;10.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;1;1;B;70.00
1459;MAI NSO : AC ANTIHISTONES : TITRAGE;01JAN1996:00:00:00;;7;3;0;0;0;11.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;1;1;B;70.00
1460;MAI NSO : AUTOAC ANTIPHOSPHOLIPIDES (ANTICARDIOLIPINE, ...) : TITRAGE;01JAN1996:00:00:00;;7;3;0;0;0;12.000000;90;AUTRES (tous les autres codes);01DEC1998:00:00:00;;;;3;;0;1;;1;1;B;70.00
1461;MAI NSO : AUTOAC ANTIMITOCHONDRIES DE TYPE 5 PAR IFI : TITRAGE;01JAN1996:00:00:00;;7;3;0;0;0;13.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;1;1;B;40.00
1462;MAI NSO : AUTOAC ANTICYTOPLASME DE PNN (ANCA) PAR IFI : TITRAGE;01JAN1996:00:00:00;;7;3;0;0;0;14.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;;1;B;40.00
1463;MAI NSO : AUTOAC ANTICYTOPLASME DE PNN (ANCA) :T.MARQUEUR: SPECIFICITE;01JAN1996:00:00:00;;7;3;0;0;0;15.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;1;1;B;70.00
1464;MAI NSO : AUTOAC ANTIKERATINE : TITRAGE;01JAN1996:00:00:00;25DEC2008:00:00:00;7;3;0;0;0;56.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;25DEC2008:00:00:00;;;1;;0;1;;;1;B;40.00
1465;HEPATOPATHIES : AUTOAC ANTITISSUS ET ANTINUCLEAIRES;01JAN1996:00:00:00;;7;3;0;0;0;20.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;;1;B;80.00
1466;HEPATOPATHIES : AC ANTIMUSCLE LISSE : TITRAGE;01JAN1996:00:00:00;;7;3;0;0;0;21.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;;1;B;40.00
1467;HEPATOPATHIES : AC ANTIMUSCLE LISSE : TYPAGE;01JAN1996:00:00:00;;7;3;0;0;0;22.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;1;1;B;40.00
1468;HEPATOPATHIES : AC ANTIACTINE : TITRAGE PAR T. MARQUEUR;01JAN1996:00:00:00;;7;3;0;0;0;23.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;1;1;B;70.00
1469;HEPATOPATHIES : AC ANTIMITOCHONDRIES : TITRAGE PAR IFI;01JAN1996:00:00:00;;7;3;0;0;0;24.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;;1;B;40.00
1470;HEPATOPATHIES : AC ANTIMITOCHONDRIES : TITRAGE PAR T. MARQUEUR;01JAN1996:00:00:00;;7;3;0;0;0;25.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;;1;B;70.00
1471;HEPATOPATHIES : AC ANTIMITOCHONDRIES : TYPAGE PAR IMMUNOBLOT;01JAN1996:00:00:00;;7;3;0;0;0;26.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;1;1;B;180.00
1472;HEPATOPATHIES : AC ANTIRETICULUM ENDOPLASMIQUE (LKM, ANTICYTOSOL);01JAN1996:00:00:00;;7;3;0;0;0;27.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;1;1;B;40.00
1473;HEPATOPATHIES : AUTOAC ANTIMEMBRANE NUCLEAIRE : IDENT. CIBLES;01JAN1996:00:00:00;;7;3;0;0;0;28.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;2;;0;1;;1;1;B;70.00
1474;M. COELIAQUE : AUTOAC ANTIRETICULINE : TITRAGE PAR IFI;01JAN1996:00:00:00;25DEC2008:00:00:00;7;3;0;0;0;57.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;25DEC2008:00:00:00;;;1;;0;1;;;1;B;40.00
1475;M. COELIAQUE : AUTOAC ANTICELLULES ENDOMYSIALES : TITRAGE PAR IFI;01JAN1996:00:00:00;25DEC2008:00:00:00;7;3;0;0;0;58.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;25DEC2008:00:00:00;;;1;;0;1;;;1;B;40.00
1476;M. COELIAQUE : AUTOAC ANTIGLIADINE : TITRAGE DES IGA;01JAN1996:00:00:00;25DEC2008:00:00:00;7;3;0;0;0;59.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;25DEC2008:00:00:00;;;1;;0;1;;;1;B;70.00
1477;M. COELIAQUE : AUTOAC ANTIGLIADINE : TITRAGE DES IGG;01JAN1996:00:00:00;25DEC2008:00:00:00;7;3;0;0;0;60.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;25DEC2008:00:00:00;;;1;;0;1;;;1;B;70.00
1478;THROMBOPENIES : TEST DIRECT  MISE EN EVIDENCE IG ASSOC. AUX PLAQ. (DIXON, ...);01JAN1996:00:00:00;;7;3;0;0;0;33.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;;1;B;100.00
1479;THROMBOPENIES : AUTOAC ANTIPLAQ.  : IDENT. CIBLE IMMUNOCAPTURE MAIPA;01JAN1996:00:00:00;;7;3;0;0;0;34.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;3;;0;1;;1;1;B;100.00
1480;THROMBOPENIES : AUTOAC ANTIPLAQ.  : IDENT. CIBLE IMMUNOBLOT;01JAN1996:00:00:00;;7;3;0;0;0;35.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;1;;1;1;B;180.00
1481;DIABETE INSULINODEPENDANT : TITRAGE DES  ANTICORPS ANTICELLULES D'ILOTS DE LANGERHANS DU PANCREAS P;01JAN1996:00:00:00;;7;3;0;0;0;36.000000;6;EXPLORATION GLUCIDIQUE;28JAN2004:00:00:00;;;;1;;0;1;;;1;B;40.00
1482;DIABETE INSULINODEPENDANT : TITRAGE DES AUTOANTICORPS ANTI-INSULINE PAR IMMUNO-PRECIPITATION D'INSU;01JAN1996:00:00:00;;7;3;0;0;0;38.000000;6;EXPLORATION GLUCIDIQUE;28JAN2004:00:00:00;;;;1;;0;1;;;1;B;150.00
1483;THYROIDE  : AUTOAC ANTITHYROGLOBULINE PAR HEMAGGLUTINATION;01JAN1996:00:00:00;;7;3;0;0;0;40.000000;9;EXPLORATION THYROIDIENNE;01JAN1996:00:00:00;;;;1;;0;1;;;1;B;40.00
1484;THYROIDE  : AUTOAC ANTITHYROGLOBULINE PAR METH   MARQUEUR;01JAN1996:00:00:00;;7;3;0;0;0;41.000000;9;EXPLORATION THYROIDIENNE;14APR2018:00:00:00;;;;1;;0;1;;;1;B;60.00
1485;THYROIDE : AUTOAC ANTIMICROSOMES THYROIDIENS PAR  HEMAGGLUTINATION;01JAN1996:00:00:00;;7;3;0;0;0;42.000000;9;EXPLORATION THYROIDIENNE;01JAN1996:00:00:00;;;;1;;0;1;;;1;B;40.00
1486;THYROIDE : AUTOAC ANTIMICROSOMES THYROIDIENS PAR IFI;01JAN1996:00:00:00;;7;3;0;0;0;43.000000;9;EXPLORATION THYROIDIENNE;01JAN1996:00:00:00;;;;1;;0;1;;;1;B;40.00
1487;THYROIDE : AUTOAC ANTITHYROPEROXYDASE PAR METH   MARQUEUR;01JAN1996:00:00:00;;7;3;0;0;0;44.000000;9;EXPLORATION THYROIDIENNE;14APR2018:00:00:00;;;;1;;0;1;;;1;B;60.00
78;PENETRATION DU MUCUS CERVICAL : TEST CROISE;01JAN1996:00:00:00;;4;0;0;0;0;9.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;1;;1;;0;1;;;;B;120.00
79;RECHERCHE IMMUNISATION ANTISPERMATOZOIDES (FEMME);01JAN1996:00:00:00;;4;0;0;0;0;10.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;1;;1;;0;1;;;1;B;280.00
80;ETUDE D'UNE EJACULATION RETROGRADE;01JAN1996:00:00:00;;4;0;0;0;0;11.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;1;;1;;0;1;;;;B;110.00
81;COLORATION DES SPERMATOZOIDES AU BLEU D'ANILINE;01JAN1996:00:00:00;;4;0;0;0;0;12.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;1;;1;;0;1;;;;B;50.00
121;TEMPS DE SAIGNEMENT (TS) : EPREUVE DE DUKE;01JAN1996:00:00:00;11JUL2013:00:00:00;5;2;0;0;0;41.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;11JUL2013:00:00:00;;;1;;0;1;;;1;B;5.00
126;TEMPS DE QUICK (OU TAUX DE PROTHROMBINE) EN L'ABSENCE   DE TRAITEMENT PAR UN ANTIVITAMINE K RENDRE L;11JUN2003:00:00:00;;5;2;0;0;0;5.000000;2;COAGULATION COURANTE;14APR2018:00:00:00;;;;1;;0;1;;1;1;B;17.00
127;TEMPS DE QUICK EN CAS DE TRAITEMENT ANTIVITAMINE K (INR) RENDRE LE RESULTAT EN INR. LES COTATIONS;11JUN2003:00:00:00;;5;2;0;0;0;6.000000;2;COAGULATION COURANTE;11JUL2013:00:00:00;;;;1;;0;1;;;1;B;20.00
128;TEMPS DE THROMBINE (T.T.);01JAN1996:00:00:00;11JUL2013:00:00:00;5;2;0;0;0;42.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;11JUL2013:00:00:00;;;1;;0;;;1;1;B;15.00
130;UN FACTEUR DU COMPLEXE PROTHROMBINIQUE (II, V, VII OU X) : DOSAGE;01JAN1996:00:00:00;11JUL2013:00:00:00;5;2;0;0;0;43.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;11JUL2013:00:00:00;;;2;;0;;;;1;B;25.00
132;PLUS DE 2 FACT. DU COMPLEXE PROTHROMBINIQUE (II, V, VII, X) : DOSAGES;01JAN1996:00:00:00;11JUL2013:00:00:00;5;2;0;0;0;44.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;11JUL2013:00:00:00;;;1;;0;;;;1;B;60.00
160;GROUPAGE PLAQUETTAIRE (PLA);01JAN1996:00:00:00;;5;3;0;0;0;14.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;0;;0;1;;;1;B;200.00
161;GROUPAGE GRANULOCYTAIRE (NA, NB, NC, ND, NE);01JAN1996:00:00:00;;5;3;0;0;0;15.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;0;;0;1;;;1;B;200.00
162;ANTICORPS ANTIPLAQUETTAIRES : DEPISTAGE;01JAN1996:00:00:00;;5;3;0;0;0;16.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;0;;0;1;1;;1;B;100.00
163;ANTICORPS ANTIPLAQUETTAIRES : IDENTIFICATION;01JAN1996:00:00:00;;5;3;0;0;0;17.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;0;;0;1;1;1;1;B;300.00
164;ANTICORPS ANTIGRANULOCYTAIRES : DEPISTAGE;01JAN1996:00:00:00;;5;3;0;0;0;18.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;0;;0;1;1;;1;B;100.00
165;ANTICORPS ANTIGRANULOCYTAIRES : IDENTIFICATION;01JAN1996:00:00:00;;5;3;0;0;0;19.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;0;;0;1;1;1;1;B;300.00
171;TEMPS DE SAIGNEMENT (TS) : TEST D'IVY (INCISION OU 3 POINTS);01JAN1996:00:00:00;11JUL2013:00:00:00;5;2;0;0;0;39.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;11JUL2013:00:00:00;;;1;;0;1;;;1;B;20.00
173;DOSAGE DU FACTEUR XIII (FACTEUR DE STABILISATION DE LA FIBRINE);01JAN1996:00:00:00;;5;2;0;0;0;18.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;;;;1;B;50.00
174;DOSAGE FONCTIONNEL DU FIBRINOGENE (FACTEUR I);01JAN1996:00:00:00;;5;2;0;0;0;8.000000;2;COAGULATION COURANTE;14APR2018:00:00:00;;;;1;;0;;;1;1;B;17.00
175;TEMPS DE LYSE DES EUGLOBULINES;01JAN1996:00:00:00;;5;2;0;0;0;25.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;;;;1;B;30.00
176;PDF : RECHERCHE;01JAN1996:00:00:00;11JUL2013:00:00:00;5;2;0;0;0;45.000000;2;COAGULATION COURANTE;01JAN1996:00:00:00;11JUL2013:00:00:00;;;1;;0;;;;1;B;30.00
177;PDF : DOSAGE (D DIMERES  ...);01JAN1996:00:00:00;11JUL2013:00:00:00;5;2;0;0;0;46.000000;2;COAGULATION COURANTE;01JAN1996:00:00:00;11JUL2013:00:00:00;;;1;;0;;;1;1;B;30.00
178;DOSAGE DE L'ACTIVITE COAGULANTE DU FACTEUR VIII (ANTIHEMOPHILIQUE A);01JAN1996:00:00:00;;5;2;0;0;0;14.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;;;1;1;B;50.00
179;DOSAGE DE L'ACTIVITE COAGULANTE DU FACTEUR IX (ANTIHEMOPHILIQUE B);01JAN1996:00:00:00;;5;2;0;0;0;15.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;;;1;1;B;50.00
180;DOSAGE DE L'ACTIVITE COAGULANTE DU FACTEUR XI;01JAN1996:00:00:00;;5;2;0;0;0;16.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;;;1;1;B;50.00
181;DOSAGE DE L'ACTIVITE COAGULANTE DU FACTEUR XII;01JAN1996:00:00:00;;5;2;0;0;0;17.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;;;;1;B;40.00
182;DEPISTAGE D'UN ANTICOAGULANT CIRCULANT  PAR LE TEST DE CORRECTION DU TEMPS DE  CEPHALINE + ACTIVATE;01JAN1996:00:00:00;;5;2;0;0;0;21.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;;;1;1;B;20.00
183;CORRECTION DU TEMPS DE THROMBINE;01JAN1996:00:00:00;11JUL2013:00:00:00;5;2;0;0;0;47.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;11JUL2013:00:00:00;;;1;;0;;;1;1;B;15.00
185;HEPARINEMIE PAR MESURE ACTIVITE ANTITHROMBINE (ANTI II ACTIVE);01JAN1996:00:00:00;11JUL2013:00:00:00;5;2;0;0;0;48.000000;2;COAGULATION COURANTE;01JAN1996:00:00:00;11JUL2013:00:00:00;;;1;;0;;;;1;B;30.00
186;MESURE DE L'ACTIVITE ANTI-FACTEUR X  ACTIVE (ANTI-XA) DE L'HEPARINE OU D'UN  DERIVE HEPARINIQUE;01JAN1996:00:00:00;;5;2;0;0;0;26.000000;2;COAGULATION COURANTE;11JUL2013:00:00:00;;;;1;;0;;;;1;B;30.00
187;UN FACTEUR DE COAGULATION PAR METH IMMUNO. (I, II, VII, X, WILL.);01JAN1996:00:00:00;11JUL2013:00:00:00;5;2;0;0;0;49.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;11JUL2013:00:00:00;;;0;;0;;;;1;B;40.00
188;DOSAGE IMMUNOLOGIQUE DE L'ANTITHROMBINE (INHIBITEUR   PHYSIOLOGIQUE DE LA COAGULATION) EN VUE DU DIA;01JAN1996:00:00:00;;5;2;0;0;0;29.000000;90;AUTRES (tous les autres codes);14APR2018:00:00:00;;;;1;;0;1;;1;1;B;38.00
189;DOSAGE FONCTIONNEL DE L'ANTITHROMBINE (INHIBITEUR PHYSIOLOGIQUE DE LA COAGULATION) EN VUE DU DIAGNO;01JAN1996:00:00:00;;5;2;0;0;0;28.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;1;;;1;B;40.00
190;DOSAGE FONCTIONNEL DE LA PROTEINE S EN VUE DU DIAGNOSTIC D'UN DEFICIT CE DOSAGE SERA EFFECTUE DE PR;01JAN1996:00:00:00;;5;2;0;0;0;30.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;1;;;1;B;50.00
191;DOSAGE FONCTIONNEL DE LA PROTEINE C EN VUE DU DIAGNOSTIC D'UN DEFICIT, LE DOSAGE SERA EFFECTUE DE P;01JAN1996:00:00:00;;5;2;0;0;0;33.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;1;;;1;B;50.00
192;DOSAGE FONCTIONNEL DU FACTEUR WILLEBRAND PAR MESURE DE L'ACTIVITE COFACTEUR DE LA RISTOCETINE (OU A;01JAN1996:00:00:00;;5;2;0;0;0;2.000000;90;AUTRES (tous les autres codes);11JUL2013:00:00:00;;;;1;;0;;;;1;B;50.00
214;BACTERIE AEROBIE OU MICROAEROPHILE NOMMEMENT DESIGNEE : RECH. ISOLEE;01JAN1996:00:00:00;;6;1;0;0;0;24.000000;17;MICROBIOLOGIE COURANTE;26FEB2000:00:00:00;;;;0;;0;;;1;;B;60.00
4;HISTOPATH. BIOPSIES UNIQUES OU MULTIPLES NON INDIVIDUALISEES;01JAN1996:00:00:00;;1;0;0;0;0;1.000000;90;AUTRES (tous les autres codes);01DEC1998:00:00:00;;;;0;;0;;1;;;B;100.00
5;HISTOPATH. BIOPSIES ETAGEES SUR MEME ORGANE ET INDIVIDUALISEES;01JAN1996:00:00:00;;1;0;0;0;0;2.000000;90;AUTRES (tous les autres codes);01DEC1998:00:00:00;;;;0;;0;;1;;;B;130.00
6;HISTOPATH. PIECE OPER. INTERESSANT UN ORGANE;01JAN1996:00:00:00;;1;0;0;0;0;3.000000;90;AUTRES (tous les autres codes);01DEC1998:00:00:00;;;;0;;0;;1;1;;B;120.00
7;HISTOPATH. PRELEV. RESEC. OU CURETAGE ENDOSC. OU ENDOCAVIT.;01JAN1996:00:00:00;;1;0;0;0;0;4.000000;90;AUTRES (tous les autres codes);01DEC1998:00:00:00;;;;0;;0;;1;;;B;120.00
8;HISTOPATH. PIECE OPER. COMPLEXE COMPORTANT PLUSIEURS ORGANES;01JAN1996:00:00:00;;1;0;0;0;0;5.000000;90;AUTRES (tous les autres codes);01DEC1998:00:00:00;;;;0;;0;;1;1;;B;220.00
12;EX. EXTEMPORANE AVEC CONTROLE HISTOPATH. ULTERIEUR;01JAN1996:00:00:00;;1;0;0;0;0;6.000000;90;AUTRES (tous les autres codes);01DEC1998:00:00:00;;;;1;;0;;1;;;B;300.00
13;DIAGNOSTIC CYTOPATHOLOGIQUE GYNECOLOGIQUE PROVENANT  D'UN OU PLUSIEURS PRELEVEMENTS EFFECTUES A DES;01JAN1996:00:00:00;;1;0;0;0;0;7.000000;90;AUTRES (tous les autres codes);14APR2018:00:00:00;;;;1;;0;;1;;;B;47.00
14;CYTOPATH. LIQ. EPANCHEMENT, LAVAGE ALVEOLAIRE OU VESICAL, LCR;01JAN1996:00:00:00;;1;0;0;0;0;8.000000;90;AUTRES (tous les autres codes);01DEC1998:00:00:00;;;;0;;0;;1;;;B;100.00
15;CYTOPATH. SUR PONCTION GANGLION, TUMEUR, ORGANE;01JAN1996:00:00:00;;1;0;0;0;0;9.000000;90;AUTRES (tous les autres codes);01DEC1998:00:00:00;;;;0;;0;;1;;;B;120.00
16;CYTOPATH. SUR PONCTIONS PLUSIEURS ZONES DE VOISINAGE;01JAN1996:00:00:00;;1;0;0;0;0;10.000000;90;AUTRES (tous les autres codes);01DEC1998:00:00:00;;;;0;;0;;1;;;B;130.00
17;ANAPATH. : IMMUNOHISTOCHIMIE SUR COUPES EN PARAFFINE OU RESINE;01JAN1996:00:00:00;;1;0;0;0;0;11.000000;90;AUTRES (tous les autres codes);01DEC1998:00:00:00;;;;0;;0;;1;1;;B;200.00
18;ANAPATH. : IMMUNOHISTOCHIMIE SUR COUPES A CONGELATION;01JAN1996:00:00:00;;1;0;0;0;0;12.000000;90;AUTRES (tous les autres codes);01DEC1998:00:00:00;;;;0;;0;;1;1;;B;300.00
21;MAJORATION PROVISOIRE CONVENTIONNELLE  QUI S'AJOUTE A LA COTATION DE L'ACTE  0008 UNIQUEMENT POUR L;28JUL2005:00:00:00;;1;0;0;0;0;16.000000;90;AUTRES (tous les autres codes);03OCT2007:00:00:00;;;;0;;0;;1;1;;B;50.00
22;MAJORATION PROVISOIRE QUI S'AJOUTE A LA COTATION DE L'ACTE 0008 UNIQUEMENT POUR LES DIAGNOSTICS HIS;04OCT2007:00:00:00;;1;0;0;0;0;17.000000;90;AUTRES (tous les autres codes);04OCT2007:00:00:00;;;;0;;0;;1;1;;B;100.00
