GHS_GRP_TYP;GHS_NUM;GHS_NUM_SEC;GHS_LIB;GHS_CRE_DTE;GHS_FER_DTE;GHS_NAT_ASS;GHS_AGE_MIN;GHS_AGE_MAX;GHS_SEX;GHS_CMD;GHS_ARR_DTE;GHS_PJO_DTE;GHS_MAJ_DTE;GHS_DDP_MCO;GHS_EO1_DTE;GHS_DUR_SJ1;GHS_SEU_HT1;GHS_SEU_BA1;GHS_PRU_OC1;GHS_EXH_OC1;GHS_PRU_EX1;GHS_COE_OC1;GHS_COF_OC1;GHS_F01_OC1;GHS_F02_OC1;GHS_F03_OC1;GHS_F04_OC1;GHS_F05_OC1;GHS_F06_OC1;GHS_F07_OC1;GHS_F08_OC1;GHS_F09_OC1;GHS_F10_OC1;GHS_MAJ_OC1;GHS_EO2_DTE;GHS_DUR_SJ2;GHS_SEU_HT2;GHS_SEU_BA2;GHS_PRU_OC2;GHS_EXH_OC2;GHS_PRU_EX2;GHS_COE_OC2;GHS_COF_OC2;GHS_F01_OC2;GHS_F02_OC2;GHS_F03_OC2;GHS_F04_OC2;GHS_F05_OC2;GHS_F06_OC2;GHS_F07_OC2;GHS_F08_OC2;GHS_F09_OC2;GHS_F10_OC2;GHS_MAJ_OC2;GHS_EO3_DTE;GHS_DUR_SJ3;GHS_SEU_HT3;GHS_SEU_BA3;GHS_PRU_OC3;GHS_EXH_OC3;GHS_PRU_EX3;GHS_COE_OC3;GHS_COF_OC3;GHS_F01_OC3;GHS_F02_OC3;GHS_F03_OC3;GHS_F04_OC3;GHS_F05_OC3;GHS_F06_OC3;GHS_F07_OC3;GHS_F08_OC3;GHS_F09_OC3;GHS_F10_OC3;GHS_MAJ_OC3;TEC_COL
S;439;2;Autres interventions extraoculaires, âge supérieur à 17 ans, en ambulatoire;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;18;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;0;0;0;50727.00;0;0.00;1;0;R;F;C;D;P;E;K;V;W;Z;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;49332.00;0;0.00;1;0;R;F;C;D;P;E;K;Z;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;50062.00;0;0.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2016:00:00:00;0
S;440;1;Allogreffes de cornée, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;3;6;0;283872.00;1;11589.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;3;6;0;292081.00;1;11053.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;4;11;0;332296.00;1;10140.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;440;2;Allogreffes de cornée, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;1;4;0;232852.00;1;92480.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;1;4;0;225456.00;1;89543.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;2;6;0;254704.00;1;35617.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;441;1;Allogreffes de cornée, niveau 2;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;8;18;0;422936.00;1;37502.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;8;18;0;424722.00;1;37660.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;8;21;0;433692.00;1;37602.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;441;2;Allogreffes de cornée, niveau 2;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;4;0;0;481841.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;4;0;0;466537.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;4;12;0;468408.00;1;72244.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;442;1;Allogreffes de cornée, niveau 3;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;11;0;0;738807.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;11;0;0;741926.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;12;0;0;749052.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;442;2;Allogreffes de cornée, niveau 3;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;8;0;0;877028.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;8;0;0;849172.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;4;0;0;856298.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;443;1;Allogreffes de cornée, niveau 4;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;15;0;0;1203160.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;15;0;0;1208240.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;28;0;0;1219844.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;443;2;Allogreffes de cornée, niveau 4;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;0;0;0;1478186.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;1431237.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;5;0;0;1443247.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;444;1;Allogreffes de cornée, en ambulatoire;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;0;0;0;283872.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;292081.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;332296.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;444;2;Allogreffes de cornée, en ambulatoire;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;0;0;0;232852.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;225456.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;254704.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;445;1;Autres interventions intraoculaires pour affections sévères, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;4;9;0;179323.00;1;22906.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;4;9;0;180067.00;1;23322.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;4;11;0;183307.00;1;29013.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;457;1;Interventions sur le cristallin avec trabéculectomie, niveau 3;01MAR2010:00:00:00;01MAR2010:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;13;0;0;878924.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;13;0;0;882704.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;12;0;0;891182.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;457;2;Interventions sur le cristallin avec trabéculectomie, niveau 3;01MAR2010:00:00:00;01MAR2010:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;0;0;0;590487.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;571742.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;7;0;0;576540.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;458;1;Interventions sur le cristallin avec trabéculectomie, niveau 4;01MAR2010:00:00:00;01MAR2010:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;7;0;0;1146637.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;7;0;0;1151568.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;13;0;0;1162628.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;458;2;Interventions sur le cristallin avec trabéculectomie, niveau 4;01MAR2010:00:00:00;01MAR2010:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;0;0;0;770342.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;745888.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;11;0;0;752147.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;459;1;Interventions sur le cristallin avec trabéculectomie, en ambulatoire;01MAR2010:00:00:00;01MAR2010:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;0;0;0;187768.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;188576.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;190486.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;459;2;Interventions sur le cristallin avec trabéculectomie, en ambulatoire;01MAR2010:00:00:00;01MAR2010:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;0;0;0;102117.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;98875.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;100450.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;460;1;Allogreffes de cornée, niveau 1;01MAR2010:00:00:00;01MAR2010:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;3;6;0;190310.00;1;11589.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;3;6;0;198124.00;1;11053.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;4;11;0;237438.00;1;10140.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;460;2;Allogreffes de cornée, niveau 1;01MAR2010:00:00:00;01MAR2010:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;1;4;0;133955.00;1;53202.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;1;4;0;129700.00;1;51512.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;2;6;0;158144.00;1;35618.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;461;1;Allogreffes de cornée, niveau 2;01MAR2010:00:00:00;01MAR2010:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;8;18;0;329375.00;1;29206.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;8;18;0;330766.00;1;29329.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;8;21;0;338833.00;1;29378.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;461;2;Allogreffes de cornée, niveau 2;01MAR2010:00:00:00;01MAR2010:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;4;0;0;382943.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;4;0;0;370780.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;4;12;0;371850.00;1;57352.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;462;1;Allogreffes de cornée, niveau 3;01MAR2010:00:00:00;01MAR2010:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;11;0;0;645245.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;11;0;0;647969.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;12;0;0;654193.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;462;2;Allogreffes de cornée, niveau 3;01MAR2010:00:00:00;01MAR2010:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;8;0;0;778131.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;8;0;0;753416.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;4;0;0;759739.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;463;1;Allogreffes de cornée, niveau 4;01MAR2010:00:00:00;01MAR2010:00:00:00;ASATMA;0;0;0;2;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;15;0;0;1109599.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;15;0;0;1114284.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;28;0;0;1124986.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;318;1;Transferts et autres séjours courts pour accidents vasculaires intracérébraux non transitoires;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;0;0;0;68965.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;65723.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;66460.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;318;2;Transferts et autres séjours courts pour accidents vasculaires intracérébraux non transitoires;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;0;0;0;32300.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;31166.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;31361.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;319;1;Autres accidents vasculaires cérébraux non transitoires, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;5;12;0;288441.00;1;11695.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;5;12;0;289649.00;1;11739.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;8;18;0;297616.00;1;13645.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;319;2;Autres accidents vasculaires cérébraux non transitoires, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;5;11;0;148217.00;1;8589.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;5;11;0;143151.00;1;8295.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;7;15;0;146222.00;1;11981.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;320;1;Autres accidents vasculaires cérébraux non transitoires, niveau 2;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;9;21;0;439951.00;1;10593.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;9;21;0;445256.00;1;10549.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;11;28;0;455170.00;1;13042.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;320;2;Autres accidents vasculaires cérébraux non transitoires, niveau 2;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;10;27;5;285629.00;1;15688.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;10;27;5;275865.00;1;15152.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;11;27;5;289995.00;1;13453.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;321;1;Autres accidents vasculaires cérébraux non transitoires, niveau 3;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;14;39;7;675543.00;1;8722.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;14;39;7;683974.00;1;8515.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;15;39;7;710260.00;1;8391.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;321;2;Autres accidents vasculaires cérébraux non transitoires, niveau 3;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;14;35;6;411138.00;1;22003.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;14;35;6;397084.00;1;21251.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;14;35;6;406219.00;1;13062.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;322;1;Autres accidents vasculaires cérébraux non transitoires, niveau 4;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;22;63;6;884872.00;1;29835.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;22;63;6;888323.00;1;29952.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;25;63;6;911653.00;1;26907.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;322;2;Autres accidents vasculaires cérébraux non transitoires, niveau 4;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;20;0;0;700866.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;20;0;0;676908.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;23;57;10;693577.00;1;22593.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;323;1;Transferts et autres séjours courts pour autres accidents vasculaires cérébraux non transitoires;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;0;0;0;73732.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;74024.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;75335.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;323;2;Transferts et autres séjours courts pour autres accidents vasculaires cérébraux non transitoires;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;0;0;0;29404.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;28399.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;28581.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;324;1;Explorations et surveillance pour affections du système nerveux;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;0;0;0;74755.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;74948.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;1;0;0;75520.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;324;2;Explorations et surveillance pour affections du système nerveux;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;1;5;0;100430.00;1;10050.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;1;5;0;97004.00;1;9707.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;2;5;0;97626.00;1;9728.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;325;1;Troubles du sommeil, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;1;3;0;69707.00;1;13402.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;1;3;0;69995.00;1;13457.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;67923.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;325;2;Troubles du sommeil, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;1;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;0;0;0;39274.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;38003.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;38247.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
